"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Kansas","Johnson",2019,87,77,10,0,0,0,0,66,53,38,0,0,51,0,36,0
"Kansas","Leavenworth",2019,88,88,0,0,0,0,0,48,44,32,0,0,88,0,0,0
"Kansas","Neosho",2019,90,64,26,0,0,0,0,72,60,40,0,0,39,0,51,0
"Kansas","Sedgwick",2019,90,83,7,0,0,0,0,62,48,33,0,4,61,0,22,3
"Kansas","Shawnee",2019,90,69,21,0,0,0,0,84,63,42,0,0,39,0,51,0
"Kansas","Sherman",2019,90,90,0,0,0,0,0,32,15,7,0,0,0,0,0,90
"Kansas","Sumner",2019,90,86,4,0,0,0,0,66,48,33,0,3,72,0,15,0
"Kansas","Trego",2019,90,85,5,0,0,0,0,74,46,33,0,0,61,0,29,0
"Kansas","Wyandotte",2019,91,78,12,1,0,0,0,137,57,38,1,4,46,0,40,0
"Kentucky","Bell",2019,5,4,1,0,0,0,0,55,55,26,0,0,0,0,5,0
"Kentucky","Boyd",2019,17,17,0,0,0,0,0,49,43,19,0,0,0,0,11,6
"Kentucky","Campbell",2019,10,8,2,0,0,0,0,59,59,44,0,0,0,0,10,0
"Kentucky","Carter",2019,15,15,0,0,0,0,0,38,32,16,0,0,0,0,10,5
"Kentucky","Christian",2019,6,6,0,0,0,0,0,42,42,25,0,0,0,0,6,0
"Kentucky","Daviess",2019,11,9,2,0,0,0,0,57,54,31,0,0,0,0,11,0
"Kentucky","Edmonson",2019,91,87,4,0,0,0,0,71,47,34,3,0,88,0,0,0
"Kentucky","Fayette",2019,12,10,2,0,0,0,0,58,53,36,0,0,0,0,9,3
"Kentucky","Hardin",2019,11,11,0,0,0,0,0,50,46,33,0,0,0,0,11,0
"Kentucky","Henderson",2019,16,14,2,0,0,0,0,58,51,30,0,0,0,0,11,5
"Kentucky","Livingston",2019,10,10,0,0,0,0,0,17,17,9,0,0,0,0,0,10
"Kentucky","McCracken",2019,16,15,1,0,0,0,0,51,41,30,0,0,0,0,10,6
"Kentucky","Morgan",2019,58,58,0,0,0,0,0,50,43,31,0,0,58,0,0,0
"Kentucky","Perry",2019,6,6,0,0,0,0,0,44,44,27,0,0,0,0,6,0
"Kentucky","Pike",2019,11,11,0,0,0,0,0,38,27,20,0,0,0,0,11,0
"Kentucky","Pulaski",2019,10,10,0,0,0,0,0,50,50,25,0,0,0,0,10,0
"Kentucky","Trigg",2019,59,59,0,0,0,0,0,43,40,31,0,0,59,0,0,0
"Kentucky","Warren",2019,11,10,1,0,0,0,0,51,47,33,0,0,0,0,11,0
"Kentucky","Washington",2019,59,59,0,0,0,0,0,47,41,31,0,0,59,0,0,0
"Louisiana","Ascension",2019,119,104,15,0,0,0,0,84,58,33,0,5,114,0,0,0
"Louisiana","Bossier",2019,120,112,8,0,0,0,0,74,50,34,0,0,111,0,7,2
"Louisiana","Caddo",2019,117,106,11,0,0,0,0,74,50,34,0,0,117,0,0,0
"Louisiana","Calcasieu",2019,120,88,32,0,0,0,0,90,58,43,0,1,60,1,58,0
"Louisiana","East Baton Rouge",2019,121,96,25,0,0,0,0,97,58,41,1,6,77,1,36,0
"Louisiana","Iberville",2019,120,106,14,0,0,0,0,74,51,35,0,0,120,0,0,0
"Louisiana","Jefferson",2019,120,108,12,0,0,0,0,84,51,37,0,6,103,0,11,0
"Louisiana","Lafayette",2019,120,99,21,0,0,0,0,80,56,41,0,0,78,0,42,0
"Louisiana","Lafourche",2019,120,102,18,0,0,0,0,71,54,40,0,0,69,0,51,0
"Louisiana","Livingston",2019,120,97,23,0,0,0,0,97,58,40,0,0,82,0,38,0
"Louisiana","Orleans",2019,121,117,4,0,0,0,0,57,38,25,3,57,0,0,57,4
"Louisiana","Ouachita",2019,117,104,13,0,0,0,0,71,51,36,0,0,117,0,0,0
"Louisiana","Pointe Coupee",2019,116,102,14,0,0,0,0,97,51,36,0,0,116,0,0,0
"Louisiana","St. Bernard",2019,120,80,40,0,0,0,0,87,60,46,0,0,58,6,56,0
"Louisiana","St. Charles",2019,120,117,3,0,0,0,0,71,31,3,0,0,0,120,0,0
"Louisiana","St. James",2019,120,116,4,0,0,0,0,58,47,31,0,0,120,0,0,0
"Louisiana","St. John the Baptist",2019,120,110,10,0,0,0,0,67,48,34,0,0,120,0,0,0
"Louisiana","St. Martin",2019,120,112,8,0,0,0,0,67,49,34,0,0,120,0,0,0
"Louisiana","St. Tammany",2019,120,107,13,0,0,0,0,84,51,36,0,0,102,0,18,0
"Louisiana","West Baton Rouge",2019,120,112,8,0,0,0,0,74,49,33,0,20,100,0,0,0
"Maine","Androscoggin",2019,120,113,7,0,0,0,0,62,46,37,0,0,59,0,61,0
"Maine","Aroostook",2019,90,82,8,0,0,0,0,66,50,36,0,0,36,0,54,0
"Maine","Cumberland",2019,121,103,18,0,0,0,0,78,54,43,1,0,78,0,41,1
"Maine","Hancock",2019,121,116,5,0,0,0,0,59,49,41,3,0,108,0,10,0
"Maine","Kennebec",2019,119,117,2,0,0,0,0,54,47,34,0,53,61,0,5,0
"Maine","Knox",2019,61,61,0,0,0,0,0,50,47,44,0,0,61,0,0,0
"Maine","Oxford",2019,120,112,8,0,0,0,0,68,47,32,0,0,42,0,78,0
"Maine","Penobscot",2019,120,117,3,0,0,0,0,62,46,38,0,0,61,0,59,0
"Maine","Washington",2019,120,119,1,0,0,0,0,51,47,40,0,0,120,0,0,0
"Maine","York",2019,71,67,4,0,0,0,0,58,49,44,0,0,71,0,0,0
"Maryland","Allegany",2019,90,76,9,5,0,0,0,132,72,10,0,0,0,90,0,0
"Maryland","Anne Arundel",2019,80,75,5,0,0,0,0,61,46,7,0,0,30,41,0,9
"Maryland","Baltimore",2019,91,73,18,0,0,0,0,92,55,41,1,9,47,1,33,0
"Maryland","Baltimore (City)",2019,90,75,15,0,0,0,0,98,60,40,0,9,22,0,59,0
"Maryland","Calvert",2019,31,29,2,0,0,0,0,64,50,44,0,0,31,0,0,0
"Maryland","Carroll",2019,31,30,1,0,0,0,0,80,48,42,0,0,31,0,0,0
"Maryland","Cecil",2019,90,73,17,0,0,0,0,81,56,38,0,0,25,0,65,0
"Maryland","Charles",2019,31,27,4,0,0,0,0,71,51,44,0,0,31,0,0,0
"Maryland","Dorchester",2019,90,82,8,0,0,0,0,59,50,39,0,0,79,0,11,0
"Maryland","Frederick",2019,31,29,2,0,0,0,0,71,48,43,0,0,31,0,0,0
"Maryland","Garrett",2019,91,86,5,0,0,0,0,58,48,33,1,0,29,0,61,0
"Maryland","Harford",2019,90,73,17,0,0,0,0,83,59,42,0,0,25,0,65,0
"Maryland","Howard",2019,91,79,12,0,0,0,0,76,53,31,1,46,0,0,44,0
"Maryland","Kent",2019,90,80,10,0,0,0,0,80,53,34,0,0,27,0,63,0
"Maryland","Montgomery",2019,90,83,7,0,0,0,0,74,50,34,0,0,27,0,63,0
"Maryland","Prince George's",2019,91,82,9,0,0,0,0,74,50,39,1,1,61,0,28,0
"Maryland","Washington",2019,90,73,17,0,0,0,0,81,61,40,0,0,23,0,67,0
"Massachusetts","Barnstable",2019,57,57,0,0,0,0,0,43,43,38,0,0,57,0,0,0
"Massachusetts","Berkshire",2019,59,53,6,0,0,0,0,66,51,36,0,0,41,0,18,0
"Massachusetts","Bristol",2019,59,55,4,0,0,0,0,81,44,38,0,0,47,0,12,0
"Massachusetts","Dukes",2019,58,58,0,0,0,0,0,45,43,38,0,0,58,0,0,0
"Massachusetts","Essex",2019,59,56,3,0,0,0,0,65,44,38,0,4,44,0,11,0
"Massachusetts","Franklin",2019,59,47,12,0,0,0,0,87,61,39,0,0,28,0,31,0
"Massachusetts","Hampden",2019,60,45,15,0,0,0,0,83,58,39,1,4,25,0,30,0
"Massachusetts","Hampshire",2019,59,47,12,0,0,0,0,74,55,40,0,1,23,0,35,0
"Massachusetts","Middlesex",2019,59,55,4,0,0,0,0,63,49,37,0,7,39,0,13,0
"Massachusetts","Norfolk",2019,59,59,0,0,0,0,0,40,38,33,0,5,54,0,0,0
"Massachusetts","Plymouth",2019,58,55,3,0,0,0,0,58,46,36,0,0,39,0,19,0
"Massachusetts","Suffolk",2019,60,44,16,0,0,0,0,74,57,41,1,5,9,0,45,0
"Massachusetts","Worcester",2019,60,50,10,0,0,0,0,77,56,40,1,5,23,0,31,0
"Michigan","Bay",2019,1,1,0,0,0,0,0,23,23,23,0,0,0,0,1,0
"Michigan","Chippewa",2019,1,0,1,0,0,0,0,51,51,51,0,0,0,0,1,0
"Michigan","Ingham",2019,1,1,0,0,0,0,0,28,28,28,0,0,0,0,1,0
"Michigan","Kalamazoo",2019,1,1,0,0,0,0,0,25,25,25,0,0,0,0,1,0
"Michigan","Kent",2019,1,1,0,0,0,0,0,25,25,25,0,0,0,0,1,0
"Michigan","Schoolcraft",2019,1,1,0,0,0,0,0,5,5,5,0,0,0,0,1,0
"Michigan","Tuscola",2019,59,59,0,0,0,0,0,49,39,33,0,0,59,0,0,0
"Michigan","Washtenaw",2019,54,54,0,0,0,0,0,44,39,32,0,0,53,0,1,0
"Michigan","Wayne",2019,2,2,0,0,0,0,0,26,26,26,1,0,0,0,1,0
"Michigan","Wexford",2019,47,47,0,0,0,0,0,50,41,35,0,0,47,0,0,0
"Minnesota","Saint Louis",2019,89,85,4,0,0,0,0,58,47,36,0,0,89,0,0,0
"Mississippi","Bolivar",2019,120,95,24,0,0,1,0,277,62,40,0,0,53,0,67,0
"Mississippi","DeSoto",2019,119,103,16,0,0,0,0,61,51,38,0,0,47,0,72,0
"Mississippi","Forrest",2019,120,108,12,0,0,0,0,75,51,31,0,0,0,0,120,0
"Mississippi","Hancock",2019,120,109,11,0,0,0,0,71,50,37,0,0,51,0,69,0
"Mississippi","Harrison",2019,120,105,15,0,0,0,0,67,53,38,0,0,44,0,76,0
"Mississippi","Hinds",2019,121,93,28,0,0,0,0,100,58,42,1,0,69,0,51,0
"Mississippi","Jackson",2019,120,99,21,0,0,0,0,81,54,38,0,1,48,0,71,0
"Mississippi","Lauderdale",2019,61,56,5,0,0,0,0,77,50,43,0,0,61,0,0,0
"Mississippi","Lee",2019,60,53,7,0,0,0,0,84,54,44,0,0,60,0,0,0
"Mississippi","Yalobusha",2019,53,53,0,0,0,0,0,44,37,31,0,0,53,0,0,0
"Missouri","Buchanan",2019,59,46,13,0,0,0,0,67,60,37,0,0,0,0,57,2
"Missouri","Cass",2019,59,54,5,0,0,0,0,64,48,26,0,0,0,0,59,0
"Missouri","Cedar",2019,47,43,4,0,0,0,0,54,45,26,0,0,0,0,47,0
"Missouri","Clay",2019,59,52,7,0,0,0,0,66,52,29,0,0,0,0,59,0
"Missouri","Franklin",2019,90,89,1,0,0,0,0,54,10,1,0,0,0,90,0,0
"Missouri","Greene",2019,59,57,2,0,0,0,0,52,47,21,0,0,0,0,46,13
"Missouri","Iron",2019,59,59,0,0,0,0,0,49,27,4,0,0,0,59,0,0
"Missouri","Jackson",2019,60,45,15,0,0,0,0,81,55,38,1,7,0,0,49,3
"Missouri","Jasper",2019,59,59,0,0,0,0,0,49,40,11,0,0,0,0,0,59
"Missouri","Jefferson",2019,90,84,6,0,0,0,0,58,48,19,0,0,0,36,52,2
"Missouri","Monroe",2019,59,59,0,0,0,0,0,45,39,32,0,0,59,0,0,0
"Missouri","New Madrid",2019,90,7,12,32,39,0,0,200,200,140,0,0,0,90,0,0
"Missouri","Saint Charles",2019,90,90,0,0,0,0,0,26,10,1,0,0,0,90,0,0
"Missouri","Saint Louis",2019,59,41,18,0,0,0,0,68,58,41,0,2,0,0,57,0
"Missouri","St. Louis City",2019,60,31,29,0,0,0,0,76,66,50,1,2,12,0,45,0
"Montana","Cascade",2019,31,31,0,0,0,0,0,38,26,13,0,0,0,0,31,0
"Montana","Fergus",2019,31,31,0,0,0,0,0,42,39,37,0,0,29,0,2,0
"Montana","Flathead",2019,90,84,6,0,0,0,0,86,47,39,0,0,71,0,18,1
"Montana","Gallatin",2019,90,88,2,0,0,0,0,54,38,9,9,46,0,0,35,0
"Montana","Lewis and Clark",2019,42,22,20,0,0,0,0,88,72,45,1,0,13,0,28,0
"Montana","Lincoln",2019,31,8,23,0,0,0,0,90,75,61,0,0,0,0,31,0
"Montana","Missoula",2019,31,6,25,0,0,0,0,88,83,63,0,0,1,0,30,0
"Montana","Phillips",2019,31,31,0,0,0,0,0,39,36,30,0,0,25,0,6,0
"Montana","Powder River",2019,31,31,0,0,0,0,0,42,39,33,0,0,27,0,4,0
"Montana","Ravalli",2019,31,23,8,0,0,0,0,74,57,31,0,0,0,0,31,0
"Montana","Richland",2019,31,30,1,0,0,0,0,54,39,33,0,0,24,0,7,0
"Montana","Rosebud",2019,31,31,0,0,0,0,0,40,36,31,0,0,28,0,3,0
"Montana","Sanders",2019,31,30,1,0,0,0,0,60,43,33,0,0,0,0,25,6
"Montana","Silver Bow",2019,40,23,17,0,0,0,0,91,80,45,0,0,0,0,36,4
"Montana","Yellowstone",2019,31,31,0,0,0,0,0,48,43,25,0,0,0,0,31,0
"Nebraska","Cass",2019,120,120,0,0,0,0,0,46,23,12,0,0,0,0,0,120
"Nebraska","Douglas",2019,91,66,25,0,0,0,0,86,64,39,1,0,29,9,51,1
"Nebraska","Hall",2019,30,26,4,0,0,0,0,60,58,25,0,0,0,0,30,0
"Nebraska","Knox",2019,58,57,1,0,0,0,0,54,42,33,0,0,58,0,0,0
"Nebraska","Lancaster",2019,29,22,7,0,0,0,0,66,60,34,0,0,0,0,29,0
"Nebraska","Sarpy",2019,89,53,36,0,0,0,0,80,67,43,0,0,0,0,89,0
"Nebraska","Scotts Bluff",2019,26,25,1,0,0,0,0,51,35,20,0,0,0,0,26,0
"Nebraska","Washington",2019,25,18,7,0,0,0,0,75,63,33,0,0,0,0,25,0
"Nevada","Washoe",2019,32,19,13,0,0,0,0,65,59,45,1,3,6,0,22,0
"Nevada","White Pine",2019,89,84,5,0,0,0,0,80,46,43,0,0,89,0,0,0
"New Hampshire","Grafton",2019,59,59,0,0,0,0,0,41,39,35,0,0,59,0,0,0
"New Jersey","Atlantic",2019,89,89,0,0,0,0,0,48,44,33,0,0,89,0,0,0
"New Jersey","Bergen",2019,91,91,0,0,0,0,0,48,42,5,61,0,30,0,0,0
"New Jersey","Camden",2019,91,90,1,0,0,0,0,64,43,31,3,0,88,0,0,0
"New Jersey","Cumberland",2019,90,90,0,0,0,0,0,49,44,34,0,0,90,0,0,0
"New Jersey","Essex",2019,91,91,0,0,0,0,0,46,41,31,5,0,86,0,0,0
"New Jersey","Gloucester",2019,30,30,0,0,0,0,0,47,45,39,0,0,30,0,0,0
"New Jersey","Hudson",2019,91,91,0,0,0,0,0,45,39,30,6,0,85,0,0,0
"New Jersey","Hunterdon",2019,84,83,1,0,0,0,0,64,44,34,0,0,84,0,0,0
"New Jersey","Mercer",2019,88,87,1,0,0,0,0,54,44,35,0,0,88,0,0,0
"New Jersey","Middlesex",2019,89,88,1,0,0,0,0,64,44,36,0,0,89,0,0,0
"New Jersey","Monmouth",2019,31,31,0,0,0,0,0,49,46,39,0,0,31,0,0,0
"New Jersey","Morris",2019,90,88,2,0,0,0,0,71,45,36,0,0,86,4,0,0
"New Jersey","Ocean",2019,29,27,2,0,0,0,0,61,48,43,0,0,29,0,0,0
"New Jersey","Passaic",2019,31,30,1,0,0,0,0,51,46,41,0,0,31,0,0,0
"New Jersey","Union",2019,91,91,0,0,0,0,0,17,13,8,91,0,0,0,0,0
"New Jersey","Warren",2019,90,89,1,0,0,0,0,71,41,31,0,0,87,3,0,0
"New Mexico","Bernalillo",2019,7,7,0,0,0,0,0,37,37,23,0,0,0,0,7,0
"New Mexico","Dona Ana",2019,120,98,17,2,0,1,2,630,65,33,0,0,0,0,20,100
"New Mexico","Lea",2019,84,80,3,1,0,0,0,102,49,28,0,0,0,0,84,0
"New Mexico","Luna",2019,120,116,2,1,0,0,1,617,29,9,0,0,0,0,0,120
"New Mexico","San Juan",2019,120,114,6,0,0,0,0,67,49,41,0,1,119,0,0,0
"New Mexico","Sandoval",2019,90,85,5,0,0,0,0,58,50,41,0,0,86,0,3,1
"New York","Albany",2019,91,72,19,0,0,0,0,92,58,41,1,0,46,0,44,0
"New York","Bronx",2019,91,76,15,0,0,0,0,91,54,38,1,33,28,0,29,0
"New York","Chautauqua",2019,90,86,4,0,0,0,0,67,46,38,0,0,89,0,1,0
"New York","Dutchess",2019,90,89,1,0,0,0,0,58,46,37,0,0,90,0,0,0
"New York","Erie",2019,91,79,12,0,0,0,0,69,51,38,1,23,54,0,13,0
"New York","Essex",2019,90,82,8,0,0,0,0,77,50,42,0,0,90,0,0,0
"New York","Franklin",2019,90,90,0,0,0,0,0,1,0,0,0,0,0,90,0,0
"New York","Hamilton",2019,88,88,0,0,0,0,0,49,44,36,0,0,87,1,0,0
"New York","Kings",2019,39,33,6,0,0,0,0,66,62,28,0,0,0,0,39,0
"New York","Monroe",2019,91,88,3,0,0,0,0,58,45,36,1,11,63,0,16,0
"New York","Nassau",2019,90,86,4,0,0,0,0,65,33,1,0,0,0,63,27,0
"New York","New York",2019,91,81,10,0,0,0,0,71,51,35,2,0,56,0,33,0
"New York","Niagara",2019,87,86,1,0,0,0,0,51,44,36,0,0,87,0,0,0
"New York","Oneida",2019,28,26,2,0,0,0,0,55,50,28,0,0,0,0,28,0
"New York","Onondaga",2019,90,85,5,0,0,0,0,64,47,39,0,0,84,1,5,0
"New York","Orange",2019,90,84,6,0,0,0,0,63,47,38,0,0,83,0,7,0
"New York","Oswego",2019,85,84,1,0,0,0,0,67,46,39,0,0,85,0,0,0
"New York","Putnam",2019,90,89,1,0,0,0,0,58,45,37,0,0,88,2,0,0
"New York","Queens",2019,91,78,13,0,0,0,0,86,55,38,1,39,30,0,21,0
"New York","Richmond",2019,69,63,6,0,0,0,0,70,49,36,0,0,44,0,25,0
"New York","Rockland",2019,90,86,4,0,0,0,0,60,45,37,0,0,85,0,5,0
"New York","Saratoga",2019,89,88,1,0,0,0,0,58,44,37,0,0,89,0,0,0
"New York","Seneca",2019,16,5,0,11,0,0,0,115,115,114,0,0,0,16,0,0
"New York","St. Lawrence",2019,90,56,31,3,0,0,0,104,89,37,0,0,0,90,0,0
"New York","Steuben",2019,91,91,0,0,0,0,0,46,16,2,69,0,0,1,21,0
"New York","Suffolk",2019,90,84,6,0,0,0,0,70,48,40,0,2,81,0,7,0
"New York","Tompkins",2019,90,90,0,0,0,0,0,45,41,31,0,0,59,31,0,0
"New York","Wayne",2019,30,27,3,0,0,0,0,58,51,44,0,0,30,0,0,0
"New York","Westchester",2019,90,87,3,0,0,0,0,63,45,35,0,0,85,0,5,0
"North Carolina","Avery",2019,58,58,0,0,0,0,0,45,43,38,0,0,58,0,0,0
"North Carolina","Beaufort",2019,90,90,0,0,0,0,0,13,6,0,0,0,0,90,0,0
"North Carolina","Brunswick",2019,89,82,6,1,0,0,0,101,31,0,0,0,0,89,0,0
"North Carolina","Buncombe",2019,90,81,9,0,0,0,0,67,51,22,0,0,0,3,87,0
"North Carolina","Caldwell",2019,29,29,0,0,0,0,0,1,0,0,0,0,0,29,0,0
"North Carolina","Catawba",2019,86,69,17,0,0,0,0,61,55,27,0,0,0,0,86,0
"North Carolina","Cumberland",2019,90,81,9,0,0,0,0,71,51,28,0,0,0,0,86,4
"North Carolina","Davidson",2019,90,69,21,0,0,0,0,73,55,35,0,0,0,0,90,0
"North Carolina","Durham",2019,90,67,23,0,0,0,0,69,56,42,0,0,0,3,87,0
"North Carolina","Edgecombe",2019,84,84,0,0,0,0,0,46,33,16,0,0,0,0,84,0
"North Carolina","Guilford",2019,90,87,3,0,0,0,0,68,46,21,0,0,0,0,67,23
"North Carolina","Haywood",2019,90,88,1,1,0,0,0,108,27,4,0,0,0,90,0,0
"North Carolina","Jackson",2019,27,27,0,0,0,0,0,36,32,18,0,0,0,0,27,0
"North Carolina","Johnston",2019,85,81,4,0,0,0,0,54,48,24,0,0,0,0,85,0
"North Carolina","Macon",2019,57,57,0,0,0,0,0,44,41,34,0,0,57,0,0,0
"North Carolina","Martin",2019,89,89,0,0,0,0,0,13,10,6,0,0,0,4,0,85
"North Carolina","Mecklenburg",2019,121,90,31,0,0,0,0,71,61,43,1,0,60,0,60,0
"North Carolina","Mitchell",2019,87,84,3,0,0,0,0,59,39,18,0,0,0,0,87,0
"North Carolina","Montgomery",2019,90,83,7,0,0,0,0,58,48,35,0,0,37,0,53,0
"North Carolina","New Hanover",2019,62,62,0,0,0,0,0,49,29,13,0,0,0,0,62,0
"North Carolina","Person",2019,87,86,1,0,0,0,0,92,10,0,0,0,0,87,0,0
"North Carolina","Pitt",2019,89,88,1,0,0,0,0,52,35,21,0,0,0,0,89,0
"North Carolina","Rowan",2019,31,31,0,0,0,0,0,39,37,32,0,0,31,0,0,0
"North Carolina","Swain",2019,85,74,11,0,0,0,0,63,52,30,0,0,0,0,85,0
"North Carolina","Wake",2019,91,58,33,0,0,0,0,69,59,48,1,3,4,0,83,0
"North Dakota","Billings",2019,90,87,3,0,0,0,0,61,48,36,0,0,82,0,8,0
"North Dakota","Burke",2019,90,84,6,0,0,0,0,58,49,35,0,0,75,2,13,0
"North Dakota","Burleigh",2019,91,75,16,0,0,0,0,74,57,33,1,4,49,0,37,0
"North Dakota","Cass",2019,90,75,15,0,0,0,0,74,55,37,0,6,65,0,19,0
"North Dakota","Dunn",2019,90,86,4,0,0,0,0,58,47,35,0,0,79,0,11,0
"North Dakota","McKenzie",2019,90,87,3,0,0,0,0,71,49,35,0,0,80,0,10,0
"North Dakota","Mercer",2019,90,81,9,0,0,0,0,64,52,39,0,0,63,0,27,0
"North Dakota","Oliver",2019,90,79,11,0,0,0,0,71,53,36,0,0,77,0,13,0
